mười ba;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/d004567dcdcfe1b3e8cd79c177ee08ac.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/610e2fc4a9e7e0870b9b4cc4c027dad6.mp3
mười bốn;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/9946cecba0ef69860fef4dafb0a2e8fb.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/1bf85167c35526e756d5cadf85223f41.mp3
mười lăm;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/9b4bd06f379b698e789817b5269c7966.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/0a3801320a0661007f5b2da2c3ef1d3e.mp3
mười sáu;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/b08f1cd2a27313305c68ecd9cdf2b29d.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/15be741c348a99198ce1ab35be8be7d2.mp3
mười bảy;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/31876a2d3e19a903073928fdbcceb1ac.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/b975be5773fcb9d4891ffa905ac2393c.mp3
mười tám;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/3913e86abf9cf9a5185d3c91a15b12b0.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/721c360e5b234711794e75bcbb7ba303.mp3
mười chín;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/e798e3d7db9c057c695f0cc4974b82b0.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f8a3e44f5a5dcccf1e18f7fdc6ef3de8.mp3
hai mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/217d2a286ecf061ab8569a4f26ea3dbf.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/7ffefc5ea7b9272ee66fb262259c23a3.mp3
hai mươi mốt;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/3ae82f18cbff88562eed819605017376.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/9471a2c04db82c37b08e9239b5b4c03b.mp3
hai mươi hai;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/834ca858a5eb49d9a5aea43bf8e50ee6.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/dd3f76da654b5334085a8b12945751da.mp3
hai mươi ba;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/4ada30fe61692bf8f763bb8ea162d239.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/4e75f31a01c8dc6e95a66f5b7b05c05d.mp3
hai mươi bốn;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/3499d60dd3d15fb2a381fc34aa4f8877.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/57d9fed92b5aa7a62e9bf8cf6d7d2d1a.mp3
hai mươi tư;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/1f40df256437d796102d301e39571f28.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/a102b0186b2427ca39018676fe7ca43b.mp3
hai mươi lăm;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/0799d6eac17e9897c07ea4760d85b7dc.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/d3f76dbdcbc617d6577f63147595ae86.mp3
hai mươi sáu;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/fd483ede9999cc72a155394dc6df5a8e.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/7a43b80406b267c2dec4f3731f50cb2e.mp3
hai mươi bảy;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/80b33f2b069f91365d2bfaef0d47ccf2.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/e2b727a9d252843ae4928d29603b0eaf.mp3
hai mươi tám;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/ab71b805aafa3267c372457fb4a31c90.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/ff529ef2d86e20020c4ae2b33473a36d.mp3
hai mươi chín;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/1c886921c000633f850ebef53c393cbe.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/151bcabeb6317c2a9ec17b5c99bef1b6.mp3
ba mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/f053e2c09d316d63ee7f4ac663331286.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/19687040e75ff4b57ebbe66e36e2e959.mp3
bốn mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/d5629a430e132cdb9267c3b67492154f.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/aa3924af993e90c5f82dbedd93a36e66.mp3
năm mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/95ee0a91b7d1e3966eb62549eb8c1e75.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/612a048b9155b504354fc1a50af5f6bd.mp3
sáu mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/8a4862a2644a7d3ec30339c32a9dd28f.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/a1500df33edf69c547c322dee9edb493.mp3
bảy mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/cd5d16ac5f3afa39b0f159fe0b620116.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/9636f197c0c3f963c21a16e59d535a0d.mp3
tám mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/9472adf81335ac430d06bd9ddd254ac8.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f5e298a482c1c2679809fe8fd20364e1.mp3
chín mươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/c007240f66e3ac2b127913b69c1b8713.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/88ffc3e6349328c2bcaace16008812cc.mp3
mập;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/a067938343af23bfebee07c4711232de.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/a6a3c2a9b333dafdbbf77427e2b0b466.mp3
gấu;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/bdaaf7880af7c3815af63614d8eca9c5.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/79b44ab7698c6c11d5a4cb907ec4469e.mp3
bao nhiêu tuổi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/a0283fae29ced6e732a79ede01551259.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/72dba42e493eabd5e7a7c547d3bbbcc2.mp3
mèo bao nhiêu tuổi?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/e057a5f4bc1b87e613d2d94a21d44004.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/e256d5cdf6dd9e02e21f621b2f5c3560.mp3
tên;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/aa2c9c745ee8bb98fe58786d97420cfe.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/10be72dd7952d1864bde3bcf24dd5577.mp3
Anh tên gì?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/d79448570c8ebfc2348c7e7b8ce80ebd.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/103f8f999c5519a7eb46a806fc05b70f.mp3
mì;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/6245c1c4c9cc67238f6788478e5ec5d3.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/1fe36643edb19744b3d96f85e8433f1c.mp3
Bạn biết nấu mì không?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/b1bb91fa07b0d4720f60123c4f8bd424.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/27e49eaf71884644e56a5269d3677d4e.mp3
biết nấu;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/ca344c891b440baf5f80559374e38670.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/7bc48692b7806e76a998ae96d085e053.mp3
Ở đây;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/bf953cb5862aeade853d1bdb4d52c712.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/524e408d6a690121bcf85855870808bb.mp3
Ở đây bán nhiều loại thịt.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/88604ae2f4af0d451ee4999dc2aad4ba.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/7547f07a6f870f13c26dcd36f09c4fae.mp3
bán;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/35ca1753de2ef42f877d9f3340472649.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/d7fd22acc7d49de9aa0046c8ffae4df9.mp3
Rau;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/bce8cbf514ec3516053e3b5067206784.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/bcc95478128628e5547a55ff9451f9ff.mp3
Rau tươi quá!;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/4f30ef03551b10ddaeb6b7af027fe2ee.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/44260293cbdd97abdacd55edb0a2679c.mp3
tươi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/8cb4c3bbdd3c5017d3ab5b62dfd3e4ed.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/3601f18b7f84d482b7d7e74568a0eb6a.mp3
Chúc;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/35fb92e2d06fd3670081e4d2246c0786.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/df6fbbbb4d32598d68a23eaf9a9ba6a3.mp3
Chúc mừng năm mới;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/2029e543a4c763cea684c73027ed9bfd.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f848d8ce18383eb6acea697a4453a33b.mp3
mừng;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/84018ea3452ff08eb127af412e09dfa0.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/e45dcc55b6a4e7091d434514491b8b58.mp3
mới;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/74494b7e62edc584c01b47f0f5c5c443.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/98fa1a1a9cc8fd9332d26303de470f33.mp3
yêu thích của tôi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/32129b98f0d6e12f83f22980d30c0cb6.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/994ddfd79a56d4e9c8b0a7f4edaf5f79.mp3
Trà yêu thích của tôi là trà tắc;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/ac8b378a1adbefc7a28d83969b527df0.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/2e342a808f03fe1c5540e3b2b61f90a3.mp3
Đúng rồi;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/2ebfb08ab3537c50f538a3b3f8e949d5.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/c07db527d00603891975795e1d93be88.mp3
Anh Đồng ý;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/caa91c8b5231d5255ba032d0671f0a58.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/ef4c0eae772065c9844e0aa1d4bb6c87.mp3
năm ngoái;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/d0e324735e070814ed756337afd97149.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/0e546460347c3a96eb588dab4f2fcdac.mp3
hồi năm tháng mưởi một năm ngoái;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/8106c1d4bff4973e06c3a0b55974159f.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f110b9e63d4f612db4a892da1557a379.mp3
năm trước;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/d078805033434b236c4ee8f4875f1046.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/0cc62e4efd37d89a92ce9ddd10431064.mp3
hồi năm tháng mưởi một năm trước;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/a9a1f25850897981b928ff01ab0402c2.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/26f5628767e24f466fbcdcc2009e0118.mp3
chợ;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/c03c8d9259fd3b246f13069b5e3e7c5e.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/8a766464cec94315636d9121289e5f5c.mp3
Tôi đi chợ;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/f251716c445abfe16be7932567e6d57a.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/2962af9a7444a8d53fa59d4a5507fcf0.mp3
chờ;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/ac8c79f34e99d307ebfbc3f0d0cc1fd0.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f28db5e4d006cc889a015c295d84721f.mp3
Anh chờ em;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/91e2649d88321d18e8dc6917213195a2.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/b5d163b054662de4f5de03bc31fc5b21.mp3
lắm;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/f871ff2256f75817b7290700de84666e.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/94bb4780fc194b62af793104fff792c3.mp3
Bún ở Sài Gòn không ngon lắm.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/10e09bf6aa73514306ee5fbdd94e8a97.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/c7f866cba095e297d340652bdf80a11c.mp3
Bún;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/23c608ffe91892d6cadc639e2ae7bed4.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/807726b6c68fc81259697f12179e2aba.mp3
trái;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/62a17a4f2001ee7ca6aca4a8ebcd6ba3.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/502e0ece61e6193d1a9e31daf71325ab.mp3
Tui muốn mua năm trái trứng.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/c23c03e35629f3e8d9415c14d7fa9098.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/dc24b380051e0218880b3b82004dbb2b.mp3
mua;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/b7f877fb71f6e6d31526d90928027495.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/852c6ce33876a4d38f309a615d42c822.mp3
muốn;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/0cc9294d1838a76dc9e5268d0a23877d.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/ac155cdebd2b2bd21eac96621d00daf0.mp3
uống;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/7918f889954171f6167e2e58d3424b96.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/781e750823deb086f8eb4b92c7fb5c2b.mp3
Bạn muốn uống cà phê không?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/f1603861884c5fd91049b7ac003aa2ec.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/d34dec420a2dd39f676ee2b83095296b.mp3
cà phê;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/4c8fe076d12aed6747bd6f30b533a20d.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/fe3800cf6891f4086913ee5c774d29f4.mp3
bao nhiêu tiền;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/202e42451dce1b0ef32f36454ade615a.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/83aec99e9fe40bfe1ae627f4497206ff.mp3
Nước bao nhiêu tiền?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/d70335afb4cfc662f886a3025bc5cad8.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/b02444b0218771011424a977f07175b5.mp3
đang làm;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/583d62e8d914b8122453f662eef63bac.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/e66056840cf2d19c3380ef92e68d0167.mp3
Tui đang làm nước cam.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/ae3453b1b2074af6a013c0e75006340b.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/a075a8e415090ec4217f6dbcbfe7af09.mp3
nước cam;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/bc0792599f7682684d292740410b7c85.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/7aca7ac95537f36838d65980bf3c9e25.mp3
sữa;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/533648119b06244f3aaa0f41dca2f8fa.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/6b23c367dce89f7875ea2ebd3cdcdfbb.mp3
Ba ly sữa.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/25bc3eb5cafa2aba7f1558fc503c44ab.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/09ac1f5cfb0c9430634f39c88bbb84a7.mp3
ly;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/c130f1a527f0ab176a0241741abaade6.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/282e40f01d4cdb4901a4bbd81d52405f.mp3
ăn;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/e5140452d6f4d8fd102e68645a6ff765.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f63538bbbdf59f4cac5e310406004911.mp3
Chị ăn ớt được không?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/4d48c0ff1932e17755e57f16167f06dc.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/e1a15c476cdf7205d1c70e8bffa83f81.mp3
ớt;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/15e66c0f4953067c565f36cc107ca5f6.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/6a3cfc839ab3095abd4d7b7ba7d849a9.mp3
được;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/0fe11ddc6192ba5fac2506ea584660f5.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/35109350d96acf0e42b674cd533d7221.mp3
đá;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/313d3e7f3e9ec76fe58556cd65dc8cac.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/2807a94a514a39d14f97274a4a47462c.mp3
Em muốn thêm đá không?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/10b78d55fcb3321cd3f2b7be8ad5ed43.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/759a01fb2f70705a5bc8de31e8fa552b.mp3
thêm;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/8a48ae4156868950134f43c840959ffe.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/cbd80be73f2855fb4646601ff140e8ec.mp3
Cho;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/8e2e7578d301d23c368ebb2fc9123b98.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/4e1798608fd22aa6e4d892fc2d878fea.mp3
Cho em thêm đường nha!;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/3251d7d2e9c6b737e60a2b80960e4bc2.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/43df1d298e608ac25a877991f0595da5.mp3
tô.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/c868791778f74dcb2b02de3f1caf7b78.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/a6fb1c930877dfe6634ec0b588f5211a.mp3
Tui cần mua tô mới.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/197b76c3e63620a71580ca1c36d788d6.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/878e2eaf204e9021aeb23762e27e968b.mp3
Tối hôm qua;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/22ccfde3c3e0f0d5d97c0ce7242a43cd.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/820e3467dbdf62317890d9090f4c23b2.mp3
Tối hôm qua anh uống mấy chai bia?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/0427b0d66fbabf426cb8f87f3a7ea078.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/df7b2dbccaa415293702624e0cba0a43.mp3
chai;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/e83d29e70b25f8556de310025358b79e.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/3e90a3e52b4658d2713d52627199d516.mp3
lon;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/d450d4dc6ec3aa6b4f4131b2229836cf.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/e230b8e10f9d43dbcfaca31bd47ac540.mp3
3 lon bia;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/cd8ec6ca51b2c623de3e18c0cb8226f0.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/1f2f7e3271b4600c6c9290e11f913eda.mp3
ở đâu?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/f3774462e61ada23ccc76033b529b4d6.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/2e99ec6c958e5c112b47bbbffed7240b.mp3
Hôm qua, bạn đã ăn ở đâu?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/c18c2606d60f3901bf103dd8a2cedcf0.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/72c3468962693fab8ad0475f9cb70aa4.mp3
nhà;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/4af739cda1685afd4df768239afe2edd.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/ab7a92a7e1a4f2fbd88ceb1a9d468c68.mp3
Mình đã ăn ở nhà.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/4029481e4ac05251270af12bde957029.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/6e6d6224fddb23750a6e4dcb20a07637.mp3
Bây giờ;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/2c5cd422814f08f0b02baf48c9b10d8d.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/9e26072264ab5b2c7a379642405c5d2d.mp3
Bây giờ, bạn đang làm gì?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/5acd38c0789aebc2c986a7877736e3e3.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/347318cda164009191779bc553b1078c.mp3
học;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/ccd553856a14742a2a0eba6b4ffe6a90.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/68856a95d96175c5061afd49e92901c7.mp3
Mình đang học tiếng Việt.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/9148c64b407415ce8e30d094f09de2bb.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/091f56837feffc0cec7741a249bbf892.mp3
lúc;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/13e07c04b51438c5723c1f9f93c0f4f9.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f0d32976e24b6c8ff3fa0bf802476880.mp3
Mình sẽ đi làm lúc 8 giờ sáng.;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/af88ecae12b3098649ba1a0f258f851b.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/ab4798261de36a9090b43893c747e167.mp3
mấy giờ;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/4ba5af5f553ea19660187be21a7a8096.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/e8e65bdc2a2e3d6071e043b0f92a5269.mp3
mấy giờ anh ăn?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/58d201b662739d56cfee8ab30b139e16.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/93bc06de3f81513bd0cc0a5401ff4c09.mp3
Đi thẳng;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/a713d75c00086b7981fd2fc71d31dd6c.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/ec108c68dff78534fdea13a149b87ed5.mp3
Đi chậm lại;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/aeddae1f4329d46a993a5572836c1660.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/b1ad141895823b7b268308afc539a3d8.mp3
Quẹo trái;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/6123c404e75f4e744eb7d8a7b7b9a16d.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/f1c82692b933ee942b5e9c8656deefee.mp3
Quẹo phải;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/9af96dbaa74ad8f66c076dc835677e1c.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/dbf9aeba7cd23caf5a9c81259cb4cf17.mp3
Quay lại;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/54c64e80f18e57fa6ce971d99e815d01.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/730fe4c178504c40d2d7548bdec20811.mp3
Dừng lại;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/9425e518f22689c8ad2e7322abd76c7f.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/5767cb5bea7e92ce066d255397e0b3b0.mp3
ở kia;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/9b9f8d16eb43790213fd4b584ce57ca3.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/665662ebd1daab6f993910db29b64438.mp3
Dừng ở kia;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/6d1c6f5a247ed995e36d3809aec54020.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/5d964e6ce08470fd5b7f1accd6d16776.mp3
Địa chỉ;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/38be39346c07c6ecb9ecb4a3b13ffa8b.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/6dcdd88284fda66d550695edc1505c24.mp3
Địa chỉ của bạn là gì?;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/794a0e6952f928e4f63fdd8f6c1f32f2.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/0f6862ba5d7e7641560d01a7ae509512.mp3
Thành phố;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/ce1e0c6d23c2e600fb9d0f83183b01ba.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/4be4378e4f9891cf1b8ccc8ba00581df.mp3
Tôi sống ở Thành phố Hồ Chí Minh;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/da7f3ecd49fa12fde398021d23fc8284.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/dc873a277672b7c5c8b13d67c46817d1.mp3
đường;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/2dd7201992f9130bd22abd57c34b6f83.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/24a3a5ad9a41b1855747760ff6b6adbe.mp3
Tôi sống trên đường Trương Định;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/43d326567f598990c516b2801ee9864b.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/1926b1a86bd4b4036ec06a84ff716462.mp3
phường;https://file01.fpt.ai/text2speech-v5/long/2023-03-09/663ba25d69f2792b085de83b164240e5.mp3;https://file01.fpt.ai/text2speech-v5/long/2023-08-16/c8a8b209f39810e60c7b5020464e7a76.mp3
